Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Rating,Sales_Calculated,Sales_Mismatch,Profit_Mismatch,Sales_Outlier,Profit_Outlier,Order_Year,Order_Month,Order_Month_Name,Order_Weekday,Profit_Margin_%
ORD1297,2025-02-08,C0297,Prakash Kannan,Female,19,Chennai,South,Grocery,Cooking Oil 1L,3,612,15,1560.6,1256.94,303.66,Card,4,1560.6,False,False,False,False,2025,2,Feb,Saturday,19.46
ORD1201,2025-02-09,C0201,Vignesh Rao,Female,18,Chennai,South,Household,Cleaner,9,498,10,4033.8,3149.67,884.13,Cash,2,4033.8,False,False,False,False,2025,2,Feb,Sunday,21.92
ORD1509,2025-02-09,C0509,Sanjay Iyer,Male,53,Kochi,South,Grocery,Rice 5Kg,8,68,5,516.8,377.1,139.7,Card,5,516.8,False,False,False,False,2025,2,Feb,Sunday,27.03
ORD1124,2025-02-09,C0124,Dinesh Raj,Female,65,Trichy,South,Personal Care,Shampoo,7,628,15,3736.6,2731.42,1005.18,Card,2,3736.6,False,False,False,False,2025,2,Feb,Sunday,26.9
ORD1449,2025-02-10,C0449,Sanjay Singh,Male,24,Trichy,South,Snacks,Namkeen,5,786,0,3930.0,2564.89,1365.11,UPI,4,3930.0,False,False,False,False,2025,2,Feb,Monday,34.74
ORD1157,2025-02-11,C0157,Dinesh Raj,Female,59,Kochi,South,Vegetables,Potato 2Kg,2,612,5,1162.8,851.59,311.21,Card,2,1162.8,False,False,False,False,2025,2,Feb,Tuesday,26.76
ORD1162,2025-02-11,C0162,Rohit Rao,Female,51,Mumbai,West,Vegetables,Potato 2Kg,3,651,0,1953.0,1203.9,749.1,Card,4,1953.0,False,False,False,False,2025,2,Feb,Tuesday,38.36
ORD1695,2025-02-12,C0695,Deepa Reddy,Male,19,Hyderabad,East,Personal Care,Shampoo,5,207,5,983.25,827.17,156.08,UPI,2,983.25,False,False,False,False,2025,2,Feb,Wednesday,15.87
ORD1891,2025-02-13,C0891,Meena Joseph,Female,26,Kochi,South,Beverages,Soft Drink,9,532,5,4548.6,3098.61,1449.99,UPI,1,4548.6,False,False,False,False,2025,2,Feb,Thursday,31.88
ORD1358,2025-02-13,C0358,Kavya Babu,Female,35,Madurai,South,Fruits,Orange 1Kg,6,375,5,2137.5,1343.33,794.17,Card,4,2137.5,False,False,False,False,2025,2,Feb,Thursday,37.15
ORD1116,2025-02-14,C0116,Nisha Singh,Male,27,Bangalore,West,Fruits,Banana Dozen,1,210,5,199.5,147.95,51.55,Cash,1,199.5,False,False,False,False,2025,2,Feb,Friday,25.84
ORD1934,2025-02-14,C0934,Karthik Sharma,Male,32,Madurai,South,Snacks,Chips Pack,9,411,5,3514.05,2761.28,752.77,Card,2,3514.05,False,False,False,False,2025,2,Feb,Friday,21.42
ORD1657,2025-02-15,C0657,Karthik Paul,Male,57,Salem,South,Beverages,Tea Powder,5,73,10,328.5,278.92,49.58,Cash,1,328.5,False,False,False,False,2025,2,Feb,Saturday,15.09
ORD1742,2025-02-15,C0742,Manoj Raj,Male,49,Delhi,North,Dairy,Yogurt Pack,8,111,20,710.4,534.02,176.38,UPI,3,710.4,False,False,False,False,2025,2,Feb,Saturday,24.83
ORD1364,2025-02-16,C0364,Manoj Joseph,Male,23,Chennai,South,Vegetables,Potato 2Kg,9,253,20,1821.6,1385.93,435.67,Card,4,1821.6,False,False,False,False,2025,2,Feb,Sunday,23.92
ORD1876,2025-02-16,C0876,Rahul Reddy,Female,55,Hyderabad,East,Snacks,Chips Pack,3,378,20,907.2,669.44,237.76,UPI,3,907.2,False,False,False,False,2025,2,Feb,Sunday,26.21
ORD1078,2025-02-17,C0078,Sneha Rao,Male,60,Madurai,South,Grocery,Cooking Oil 1L,6,283,10,1528.2,961.21,566.99,Cash,4,1528.2,False,False,False,False,2025,2,Feb,Monday,37.1
ORD1881,2025-02-19,C0881,Anitha Reddy,Male,57,Kochi,South,Snacks,Chips Pack,9,726,20,5227.2,4048.31,1178.89,UPI,1,5227.2,False,False,False,False,2025,2,Feb,Wednesday,22.55
ORD1550,2025-02-19,C0550,Keerthana Yadav,Female,45,Delhi,North,Personal Care,Toothpaste,7,665,10,4189.5,3259.19,930.31,Cash,2,4189.5,False,False,False,False,2025,2,Feb,Wednesday,22.21
ORD1665,2025-02-20,C0665,Dinesh Kannan,Female,60,Bangalore,West,Grocery,Rice 5Kg,10,330,0,3300.0,2722.97,577.03,Cash,1,3300.0,False,False,False,False,2025,2,Feb,Thursday,17.49
ORD1879,2025-02-20,C0879,Divya Kumar,Female,23,Trichy,South,Personal Care,Toothpaste,5,675,0,3375.0,2824.41,550.59,Cash,1,3375.0,False,False,False,False,2025,2,Feb,Thursday,16.31
ORD1061,2025-02-20,C0061,Pooja Rao,Female,53,Chennai,South,Fruits,Orange 1Kg,9,220,0,1980.0,1307.47,672.53,UPI,4,1980.0,False,False,False,False,2025,2,Feb,Thursday,33.97
ORD1744,2025-02-21,C0744,Rahul Kannan,Male,21,Coimbatore,South,Fruits,Apple 1Kg,5,116,5,551.0,372.86,178.14,Cash,3,551.0,False,False,False,False,2025,2,Feb,Friday,32.33
ORD1210,2025-02-22,C0210,Vijay Gupta,Male,37,Pune,West,Vegetables,Onion 1Kg,7,562,10,3540.6,2740.7,799.9,Card,2,3540.6,False,False,False,False,2025,2,Feb,Saturday,22.59
ORD1239,2025-02-22,C0239,Shalini Singh,Female,26,Trichy,South,Grocery,Cooking Oil 1L,8,323,0,2584.0,2079.45,504.55,Cash,3,2584.0,False,False,False,False,2025,2,Feb,Saturday,19.53
ORD1325,2025-02-24,C0325,Prakash Reddy,Female,42,Delhi,North,Beverages,Coffee Powder,2,317,20,507.2,415.92,91.28,Cash,4,507.2,False,False,False,False,2025,2,Feb,Monday,18.0
ORD1412,2025-02-24,C0412,Aarthi Raj,Male,55,Kochi,South,Beverages,Tea Powder,10,507,15,4309.5,2769.46,1540.04,UPI,5,4309.5,False,False,False,False,2025,2,Feb,Monday,35.74
ORD1887,2025-02-24,C0887,Harini Raj,Male,49,Trichy,South,Personal Care,Soap Pack,2,566,20,905.6,746.78,158.82,UPI,2,905.6,False,False,False,False,2025,2,Feb,Monday,17.54
ORD1090,2025-02-25,C0090,Vijay Krishnan,Male,28,Bangalore,West,Grocery,Sugar 5Kg,6,466,5,2656.2,1755.88,900.32,UPI,1,2656.2,False,False,False,False,2025,2,Feb,Tuesday,33.9
ORD1961,2025-02-25,C0961,Kavya Gupta,Male,49,Madurai,South,Beverages,Coffee Powder,2,690,0,1380.0,1040.61,339.39,Cash,5,1380.0,False,False,False,False,2025,2,Feb,Tuesday,24.59
ORD1444,2025-02-25,C0444,Lakshmi Kumar,Male,40,Bangalore,West,Fruits,Banana Dozen,9,595,10,4819.5,3306.35,1513.15,Cash,5,4819.5,False,False,False,False,2025,2,Feb,Tuesday,31.4
ORD1745,2025-02-26,C0745,Prakash Singh,Female,34,Chennai,South,Snacks,Biscuits Pack,5,424,0,2120.0,1441.62,678.38,Card,1,2120.0,False,False,False,False,2025,2,Feb,Wednesday,32.0
ORD1562,2025-02-26,C0562,Kavya Babu,Female,33,Madurai,South,Grocery,Sugar 5Kg,3,634,5,1806.9,1462.51,344.39,Cash,4,1806.9,False,False,False,False,2025,2,Feb,Wednesday,19.06
ORD1946,2025-02-27,C0946,Rohit Sharma,Female,34,Mumbai,West,Household,Mop Set,10,346,10,3114.0,1933.4,1180.6,Cash,1,3114.0,False,False,False,False,2025,2,Feb,Thursday,37.91
ORD1503,2025-02-27,C0503,Shalini Kannan,Female,37,Bangalore,West,Beverages,Tea Powder,3,769,0,2307.0,1825.66,481.34,Card,3,2307.0,False,False,False,False,2025,2,Feb,Thursday,20.86
ORD1188,2025-02-27,C0188,Sneha Das,Female,63,Chennai,South,Dairy,Milk 1L,9,256,5,2188.8,1342.0,846.8,Card,1,2188.8,False,False,False,False,2025,2,Feb,Thursday,38.69
ORD1972,2025-02-27,C0972,Vignesh Reddy,Male,49,Trichy,South,Household,Mop Set,7,128,15,761.6,608.41,153.19,Cash,1,761.6,False,False,False,False,2025,2,Feb,Thursday,20.11
ORD1216,2025-02-27,C0216,Karthik Joseph,Male,54,Madurai,South,Household,Mop Set,8,352,5,2675.2,1853.05,822.15,UPI,2,2675.2,False,False,False,False,2025,2,Feb,Thursday,30.73
ORD1524,2025-02-28,C0524,Sneha Iyer,Female,20,Pune,West,Grocery,Cooking Oil 1L,2,780,5,1482.0,1185.44,296.56,Card,3,1482.0,False,False,False,False,2025,2,Feb,Friday,20.01
ORD1621,2025-02-28,C0621,Keerthana Raj,Male,55,Salem,South,Personal Care,Soap Pack,3,770,15,1963.5,1535.75,427.75,Cash,1,1963.5,False,False,False,False,2025,2,Feb,Friday,21.79
ORD1167,2025-03-02,C0167,Pooja Rao,Male,49,Pune,West,Beverages,Coffee Powder,10,296,5,2812.0,2226.37,585.63,Cash,5,2812.0,False,False,False,False,2025,3,Mar,Sunday,20.83
ORD1793,2025-03-05,C0793,Vijay Gupta,Female,61,Chennai,South,Fruits,Orange 1Kg,8,699,10,5032.8,3447.24,1585.56,Card,5,5032.8,False,False,False,False,2025,3,Mar,Wednesday,31.5
ORD1324,2025-03-05,C0324,Shalini Patel,Male,44,Mumbai,West,Vegetables,Potato 2Kg,8,37,20,236.8,176.86,59.94,UPI,2,236.8,False,False,False,False,2025,3,Mar,Wednesday,25.31
ORD1769,2025-03-07,C0769,Vijay Kumar,Female,64,Delhi,North,Beverages,Tea Powder,3,677,20,1624.8,1078.98,545.82,Cash,4,1624.8,False,False,False,False,2025,3,Mar,Friday,33.59
ORD1010,2025-03-08,C0010,Suresh Paul,Male,42,Chennai,South,Household,Detergent,2,181,5,343.9,274.44,69.46,Card,5,343.9,False,False,False,False,2025,3,Mar,Saturday,20.2
ORD1490,2025-03-09,C0490,Divya Sharma,Female,40,Pune,West,Personal Care,Soap Pack,10,116,0,1160.0,890.81,269.19,UPI,3,1160.0,False,False,False,False,2025,3,Mar,Sunday,23.21
ORD1276,2025-03-09,C0276,Sneha Iyer,Female,23,Mumbai,West,Grocery,Cooking Oil 1L,5,668,20,2672.0,2115.63,556.37,Cash,5,2672.0,False,False,False,False,2025,3,Mar,Sunday,20.82
ORD1436,2025-03-09,C0436,Ajay Kumar,Female,52,Trichy,South,Fruits,Banana Dozen,10,156,0,1560.0,1141.04,418.96,UPI,5,1560.0,False,False,False,False,2025,3,Mar,Sunday,26.86
ORD1553,2025-03-10,C0553,Anitha Menon,Female,42,Delhi,North,Household,Cleaner,7,663,5,4408.95,3146.22,1262.73,Card,2,4408.95,False,False,False,False,2025,3,Mar,Monday,28.64
ORD1929,2025-03-10,C0929,Deepa Yadav,Female,21,Madurai,South,Grocery,Wheat Flour 10Kg,3,411,0,1233.0,954.38,278.62,Cash,1,1233.0,False,False,False,False,2025,3,Mar,Monday,22.6
ORD1639,2025-03-10,C0639,Harini Rao,Male,50,Pune,West,Snacks,Chips Pack,2,210,10,378.0,319.53,58.47,UPI,4,378.0,False,False,False,False,2025,3,Mar,Monday,15.47
ORD1644,2025-03-10,C0644,Swathi Patel,Female,35,Bangalore,West,Vegetables,Tomato 1Kg,4,634,15,2155.6,1359.52,796.08,Cash,5,2155.6,False,False,False,False,2025,3,Mar,Monday,36.93
ORD1698,2025-03-12,C0698,Anitha Iyer,Male,20,Hyderabad,East,Personal Care,Shampoo,6,653,5,3722.1,2637.21,1084.89,Cash,3,3722.1,False,False,False,False,2025,3,Mar,Wednesday,29.15
ORD1108,2025-03-12,C0108,Harini Paul,Male,49,Pune,West,Fruits,Banana Dozen,1,87,15,73.95,60.03,13.92,Cash,4,73.95,False,False,False,False,2025,3,Mar,Wednesday,18.82
ORD1009,2025-03-14,C0009,Rahul Singh,Female,41,Trichy,South,Fruits,Apple 1Kg,9,576,10,4665.6,3670.68,994.92,UPI,2,4665.6,False,False,False,False,2025,3,Mar,Friday,21.32
ORD1265,2025-03-14,C0265,Manoj Raj,Male,62,Coimbatore,South,Grocery,Rice 5Kg,8,492,0,3936.0,3337.57,598.43,UPI,3,3936.0,False,False,False,False,2025,3,Mar,Friday,15.2
ORD1893,2025-03-15,C0893,Rohit Joseph,Male,57,Kochi,South,Grocery,Cooking Oil 1L,5,313,15,1330.25,825.62,504.63,UPI,5,1330.25,False,False,False,False,2025,3,Mar,Saturday,37.93
ORD1263,2025-03-15,C0263,Divya Gupta,Male,49,Pune,West,Household,Cleaner,6,89,20,427.2,298.8,128.4,Card,3,427.2,False,False,False,False,2025,3,Mar,Saturday,30.06
ORD1894,2025-03-15,C0894,Kavya Patel,Male,48,Salem,South,Snacks,Biscuits Pack,2,294,5,558.6,428.21,130.39,Cash,1,558.6,False,False,False,False,2025,3,Mar,Saturday,23.34
ORD1696,2025-03-18,C0696,Karthik Das,Female,61,Salem,South,Personal Care,Soap Pack,3,148,10,399.6,288.8,110.8,Cash,2,399.6,False,False,False,False,2025,3,Mar,Tuesday,27.73
ORD1371,2025-03-19,C0371,Ravi Rao,Female,50,Chennai,South,Snacks,Chips Pack,9,778,0,7002.0,5169.62,1832.38,UPI,5,7002.0,False,False,True,True,2025,3,Mar,Wednesday,26.17
ORD1278,2025-03-20,C0278,Karthik Mohan,Male,47,Hyderabad,East,Fruits,Orange 1Kg,4,84,5,319.2,198.4,120.8,Cash,5,319.2,False,False,False,False,2025,3,Mar,Thursday,37.84
ORD1679,2025-03-21,C0679,Kavya Das,Female,61,Coimbatore,South,Beverages,Juice Pack,10,145,0,1450.0,1130.49,319.51,Card,1,1450.0,False,False,False,False,2025,3,Mar,Friday,22.04
ORD1770,2025-03-22,C0770,Deepa Singh,Female,37,Coimbatore,South,Snacks,Biscuits Pack,1,86,5,81.7,55.39,26.31,Cash,5,81.7,False,False,False,False,2025,3,Mar,Saturday,32.2
ORD1076,2025-03-22,C0076,Lakshmi Kumar,Female,23,Pune,West,Household,Cleaner,8,309,5,2348.4,1994.35,354.05,Card,3,2348.4,False,False,False,False,2025,3,Mar,Saturday,15.08
ORD1663,2025-03-22,C0663,Prakash Gupta,Female,59,Chennai,South,Snacks,Biscuits Pack,4,342,15,1162.8,838.78,324.02,UPI,2,1162.8,False,False,False,False,2025,3,Mar,Saturday,27.87
ORD1594,2025-03-22,C0594,Keerthana Singh,Male,31,Madurai,South,Personal Care,Shampoo,8,624,15,4243.2,2603.56,1639.64,Cash,4,4243.2,False,False,False,False,2025,3,Mar,Saturday,38.64
ORD1307,2025-03-23,C0307,Nisha Iyer,Female,59,Salem,South,Beverages,Juice Pack,6,164,5,934.8,732.03,202.77,Card,2,934.8,False,False,False,False,2025,3,Mar,Sunday,21.69
ORD1968,2025-03-23,C0968,Vijay Paul,Male,58,Coimbatore,South,Fruits,Orange 1Kg,6,233,0,1398.0,871.4,526.6,Cash,2,1398.0,False,False,False,False,2025,3,Mar,Sunday,37.67
ORD1228,2025-03-23,C0228,Meena Rao,Male,22,Coimbatore,South,Personal Care,Toothpaste,2,537,10,966.6,592.94,373.66,Card,5,966.6,False,False,False,False,2025,3,Mar,Sunday,38.66
ORD1468,2025-03-24,C0468,Sanjay Nair,Female,52,Bangalore,West,Grocery,Cooking Oil 1L,3,281,0,843.0,608.08,234.92,Cash,4,843.0,False,False,False,False,2025,3,Mar,Monday,27.87
ORD1807,2025-03-24,C0807,Hari Joseph,Male,48,Madurai,South,Household,Mop Set,2,586,5,1113.4,866.67,246.73,Card,2,1113.4,False,False,False,False,2025,3,Mar,Monday,22.16
ORD1086,2025-03-26,C0086,Suresh Patel,Male,51,Coimbatore,South,Household,Detergent,9,629,10,5094.9,4164.7,930.2,Card,1,5094.9,False,False,False,False,2025,3,Mar,Wednesday,18.26
ORD1825,2025-03-27,C0825,Kavya Paul,Female,50,Madurai,South,Fruits,Banana Dozen,6,432,15,2203.2,1414.33,788.87,Cash,4,2203.2,False,False,False,False,2025,3,Mar,Thursday,35.81
ORD1041,2025-03-28,C0041,Deepa Iyer,Male,50,Hyderabad,East,Fruits,Apple 1Kg,10,646,10,5814.0,4164.26,1649.74,Card,2,5814.0,False,False,False,False,2025,3,Mar,Friday,28.38
ORD1911,2025-03-28,C0911,Rahul Krishnan,Male,38,Pune,West,Beverages,Soft Drink,5,666,20,2664.0,1965.28,698.72,Card,2,2664.0,False,False,False,False,2025,3,Mar,Friday,26.23
ORD1069,2025-03-29,C0069,Harini Patel,Female,55,Delhi,North,Personal Care,Toothpaste,10,256,20,2048.0,1423.55,624.45,Card,3,2048.0,False,False,False,False,2025,3,Mar,Saturday,30.49
ORD1609,2025-03-30,C0609,Ajay Rao,Male,36,Hyderabad,East,Grocery,Sugar 5Kg,9,160,15,1224.0,840.49,383.51,UPI,1,1224.0,False,False,False,False,2025,3,Mar,Sunday,31.33
ORD1296,2025-03-30,C0296,Ravi Mohan,Male,23,Madurai,South,Beverages,Juice Pack,1,91,5,86.45,71.38,15.07,Card,1,86.45,False,False,False,False,2025,3,Mar,Sunday,17.43
ORD1545,2025-03-31,C0545,Nisha Menon,Male,37,Delhi,North,Household,Detergent,10,499,10,4491.0,3317.82,1173.18,Card,1,4491.0,False,False,False,False,2025,3,Mar,Monday,26.12
ORD1231,2025-03-31,C0231,Kavya Krishnan,Female,35,Bangalore,West,Personal Care,Soap Pack,2,118,0,236.0,197.23,38.77,UPI,2,236.0,False,False,False,False,2025,3,Mar,Monday,16.43
ORD1620,2025-04-01,C0620,Hari Reddy,Male,31,Bangalore,West,Vegetables,Potato 2Kg,1,316,10,284.4,195.62,88.78,Cash,4,284.4,False,False,False,False,2025,4,Apr,Tuesday,31.22
ORD1568,2025-04-01,C0568,Harini Yadav,Female,32,Chennai,South,Grocery,Rice 5Kg,7,125,20,700.0,438.18,261.82,Cash,3,700.0,False,False,False,False,2025,4,Apr,Tuesday,37.4
ORD1725,2025-04-01,C0725,Aakash Kannan,Male,52,Salem,South,Vegetables,Tomato 1Kg,9,650,5,5557.5,4307.47,1250.03,Cash,5,5557.5,False,False,False,False,2025,4,Apr,Tuesday,22.49
ORD1138,2025-04-04,C0138,Harini Raj,Male,52,Pune,West,Personal Care,Soap Pack,4,479,20,1532.8,1028.86,503.94,UPI,3,1532.8,False,False,False,False,2025,4,Apr,Friday,32.88
ORD1580,2025-04-05,C0580,Prakash Verma,Male,20,Hyderabad,East,Dairy,Cheese,2,578,10,1040.4,754.21,286.19,Card,1,1040.4,False,False,False,False,2025,4,Apr,Saturday,27.51
ORD1212,2025-04-05,C0212,Rahul Mohan,Female,23,Trichy,South,Snacks,Chips Pack,5,233,10,1048.5,798.62,249.88,Cash,2,1048.5,False,False,False,False,2025,4,Apr,Saturday,23.83
ORD1738,2025-04-05,C0738,Dinesh Joseph,Female,27,Delhi,North,Personal Care,Soap Pack,3,166,20,398.4,302.43,95.97,Cash,3,398.4,False,False,False,False,2025,4,Apr,Saturday,24.09
ORD1253,2025-04-06,C0253,Deepa Das,Male,40,Coimbatore,South,Snacks,Namkeen,8,320,5,2432.0,1572.96,859.04,UPI,4,2432.0,False,False,False,False,2025,4,Apr,Sunday,35.32
ORD1448,2025-04-06,C0448,Keerthana Rao,Female,28,Kochi,South,Personal Care,Soap Pack,6,790,20,3792.0,2769.05,1022.95,UPI,1,3792.0,False,False,False,False,2025,4,Apr,Sunday,26.98
ORD1956,2025-04-06,C0956,Sneha Paul,Male,58,Madurai,South,Household,Mop Set,7,294,20,1646.4,1285.13,361.27,Card,5,1646.4,False,False,False,False,2025,4,Apr,Sunday,21.94
ORD1397,2025-04-06,C0397,Sanjay Krishnan,Female,57,Salem,South,Dairy,Milk 1L,10,96,5,912.0,619.66,292.34,Cash,3,912.0,False,False,False,False,2025,4,Apr,Sunday,32.05
ORD1107,2025-04-07,C0107,Manoj Yadav,Male,57,Kochi,South,Beverages,Coffee Powder,8,395,20,2528.0,1892.0,636.0,UPI,5,2528.0,False,False,False,False,2025,4,Apr,Monday,25.16
ORD1674,2025-04-09,C0674,Rahul Babu,Male,21,Hyderabad,East,Beverages,Juice Pack,10,771,20,6168.0,4838.47,1329.53,Cash,2,6168.0,False,False,False,False,2025,4,Apr,Wednesday,21.56
ORD1760,2025-04-09,C0760,Rahul Menon,Male,45,Chennai,South,Dairy,Yogurt Pack,9,654,10,5297.4,4079.9,1217.5,Cash,1,5297.4,False,False,False,False,2025,4,Apr,Wednesday,22.98
ORD1601,2025-04-10,C0601,Ajay Yadav,Female,26,Kochi,South,Snacks,Namkeen,10,790,20,6320.0,3830.57,2489.43,Cash,4,6320.0,False,False,False,True,2025,4,Apr,Thursday,39.39
ORD1103,2025-04-10,C0103,Sanjay Rao,Male,60,Hyderabad,East,Vegetables,Tomato 1Kg,5,219,0,1095.0,916.79,178.21,UPI,5,1095.0,False,False,False,False,2025,4,Apr,Thursday,16.27
ORD1943,2025-04-10,C0943,Vijay Raj,Female,28,Coimbatore,South,Beverages,Coffee Powder,5,585,0,2925.0,2119.83,805.17,Card,2,2925.0,False,False,False,False,2025,4,Apr,Thursday,27.53
ORD1223,2025-04-15,C0223,Lakshmi Kumar,Male,62,Salem,South,Fruits,Banana Dozen,7,105,10,661.5,555.54,105.96,UPI,3,661.5,False,False,False,False,2025,4,Apr,Tuesday,16.02
ORD1335,2025-04-15,C0335,Sanjay Singh,Female,31,Salem,South,Fruits,Orange 1Kg,5,458,15,1946.5,1582.3,364.2,Card,3,1946.5,False,False,False,False,2025,4,Apr,Tuesday,18.71
ORD1654,2025-04-16,C0654,Suresh Joseph,Female,54,Bangalore,West,Fruits,Apple 1Kg,3,45,20,108.0,73.61,34.39,Cash,4,108.0,False,False,False,False,2025,4,Apr,Wednesday,31.84
ORD1437,2025-04-16,C0437,Keerthana Mohan,Female,62,Pune,West,Vegetables,Potato 2Kg,3,493,0,1479.0,1145.58,333.42,UPI,1,1479.0,False,False,False,False,2025,4,Apr,Wednesday,22.54
ORD1791,2025-04-17,C0791,Ajay Paul,Female,23,Trichy,South,Dairy,Cheese,9,626,20,4507.2,3558.01,949.19,Card,2,4507.2,False,False,False,False,2025,4,Apr,Thursday,21.06
ORD1091,2025-04-17,C0091,Sanjay Nair,Female,47,Pune,West,Personal Care,Toothpaste,4,534,20,1708.8,1086.42,622.38,Card,1,1708.8,False,False,False,False,2025,4,Apr,Thursday,36.42
ORD1940,2025-04-19,C0940,Aakash Iyer,Male,58,Delhi,North,Personal Care,Soap Pack,1,322,5,305.9,195.13,110.77,UPI,2,305.9,False,False,False,False,2025,4,Apr,Saturday,36.21
ORD1624,2025-04-19,C0624,Harini Patel,Male,19,Salem,South,Household,Detergent,10,336,15,2856.0,2112.93,743.07,UPI,2,2856.0,False,False,False,False,2025,4,Apr,Saturday,26.02
ORD1701,2025-04-20,C0701,Suresh Yadav,Female,40,Mumbai,West,Beverages,Coffee Powder,2,547,15,929.9,653.96,275.94,Card,5,929.9,False,False,False,False,2025,4,Apr,Sunday,29.67
ORD1045,2025-04-20,C0045,Lakshmi Singh,Female,46,Mumbai,West,Household,Detergent,4,149,15,506.6,320.85,185.75,Cash,5,506.6,False,False,False,False,2025,4,Apr,Sunday,36.67
ORD1749,2025-04-20,C0749,Priya Babu,Female,59,Mumbai,West,Snacks,Biscuits Pack,7,593,15,3528.35,2153.87,1374.48,UPI,1,3528.35,False,False,False,False,2025,4,Apr,Sunday,38.96
ORD1948,2025-04-21,C0948,Priya Singh,Male,23,Madurai,South,Household,Cleaner,6,502,15,2560.2,1947.34,612.86,UPI,1,2560.2,False,False,False,False,2025,4,Apr,Monday,23.94
ORD1097,2025-04-24,C0097,Dinesh Das,Male,27,Salem,South,Fruits,Apple 1Kg,8,327,10,2354.4,1886.01,468.39,UPI,4,2354.4,False,False,False,False,2025,4,Apr,Thursday,19.89
ORD1712,2025-04-25,C0712,Deepa Sharma,Female,46,Hyderabad,East,Vegetables,Potato 2Kg,1,190,10,171.0,133.65,37.35,UPI,5,171.0,False,False,False,False,2025,4,Apr,Friday,21.84
ORD1682,2025-04-25,C0682,Meena Raj,Male,38,Bangalore,West,Household,Detergent,10,725,15,6162.5,3829.59,2332.91,Cash,4,6162.5,False,False,False,True,2025,4,Apr,Friday,37.86
ORD1688,2025-04-26,C0688,Nisha Iyer,Female,28,Trichy,South,Household,Detergent,3,80,5,228.0,147.24,80.76,Cash,4,228.0,False,False,False,False,2025,4,Apr,Saturday,35.42
ORD1182,2025-04-27,C0182,Swathi Menon,Male,63,Hyderabad,East,Personal Care,Shampoo,4,445,20,1424.0,1130.29,293.71,UPI,5,1424.0,False,False,False,False,2025,4,Apr,Sunday,20.63
ORD1708,2025-04-27,C0708,Prakash Sharma,Male,46,Coimbatore,South,Grocery,Rice 5Kg,3,781,15,1991.55,1674.83,316.72,Cash,2,1991.55,False,False,False,False,2025,4,Apr,Sunday,15.9
ORD1556,2025-04-28,C0556,Deepa Joseph,Male,61,Mumbai,West,Fruits,Banana Dozen,2,560,20,896.0,557.41,338.59,Cash,5,896.0,False,False,False,False,2025,4,Apr,Monday,37.79
ORD1085,2025-04-29,C0085,Suresh Nair,Female,42,Hyderabad,East,Dairy,Yogurt Pack,4,445,0,1780.0,1209.59,570.41,Cash,2,1780.0,False,False,False,False,2025,4,Apr,Tuesday,32.05
ORD1054,2025-04-29,C0054,Karthik Iyer,Male,54,Trichy,South,Grocery,Wheat Flour 10Kg,1,661,5,627.95,414.22,213.73,UPI,4,627.95,False,False,False,False,2025,4,Apr,Tuesday,34.04
ORD1795,2025-05-01,C0795,Lakshmi Mohan,Male,39,Trichy,South,Personal Care,Soap Pack,7,90,20,504.0,351.09,152.91,Cash,4,504.0,False,False,False,False,2025,5,May,Thursday,30.34
ORD1587,2025-05-02,C0587,Swathi Sharma,Male,31,Madurai,South,Grocery,Wheat Flour 10Kg,10,315,15,2677.5,2070.71,606.79,UPI,3,2677.5,False,False,False,False,2025,5,May,Friday,22.66
ORD1432,2025-05-02,C0432,Manoj Kannan,Female,40,Hyderabad,East,Fruits,Apple 1Kg,6,102,20,489.6,407.76,81.84,UPI,5,489.6,False,False,False,False,2025,5,May,Friday,16.72
ORD1267,2025-05-03,C0267,Swathi Krishnan,Male,26,Pune,West,Dairy,Cheese,2,745,0,1490.0,894.4,595.6,Cash,2,1490.0,False,False,False,False,2025,5,May,Saturday,39.97
ORD1268,2025-05-04,C0268,Pooja Mohan,Male,32,Chennai,South,Household,Detergent,6,148,15,754.8,583.84,170.96,Card,1,754.8,False,False,False,False,2025,5,May,Sunday,22.65
ORD1605,2025-05-04,C0605,Meena Verma,Male,65,Coimbatore,South,Beverages,Tea Powder,6,269,20,1291.2,811.38,479.82,UPI,3,1291.2,False,False,False,False,2025,5,May,Sunday,37.16
ORD1541,2025-05-05,C0541,Dinesh Joseph,Female,28,Kochi,South,Vegetables,Potato 2Kg,1,91,15,77.35,48.59,28.76,Card,3,77.35,False,False,False,False,2025,5,May,Monday,37.18
ORD1599,2025-05-05,C0599,Harini Sharma,Male,46,Kochi,South,Grocery,Rice 5Kg,9,59,15,451.35,330.74,120.61,Card,2,451.35,False,False,False,False,2025,5,May,Monday,26.72
ORD1912,2025-05-05,C0912,Deepa Reddy,Male,49,Kochi,South,Personal Care,Shampoo,4,772,15,2624.8,1816.78,808.02,UPI,4,2624.8,False,False,False,False,2025,5,May,Monday,30.78
ORD1214,2025-05-05,C0214,Suresh Verma,Male,62,Trichy,South,Fruits,Apple 1Kg,4,784,0,3136.0,2467.15,668.85,Cash,2,3136.0,False,False,False,False,2025,5,May,Monday,21.33
